comuna,nombre_campamento,anio_llegada,situacion_habitacional_anterior,tipo_vivienda,tiene_electricidad,fuente_agua,tiene_saneamiento,coord_x,coord_y,geometry,antiguedad_hogar
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5147531431864,-33.6129420551389,POINT (-70.5147531431864 -33.6129420551389),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5149143356396,-33.6129524826771,POINT (-70.5149143356396 -33.6129524826771),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.516157585369,-33.6127624166796,POINT (-70.516157585369 -33.6127624166796),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.516362270767,-33.6127077546092,POINT (-70.516362270767 -33.6127077546092),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5125910332982,-33.6134296060727,POINT (-70.5125910332982 -33.6134296060727),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5125597812811,-33.6133590004601,POINT (-70.5125597812811 -33.6133590004601),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5125622280941,-33.6132868783769,POINT (-70.5125622280941 -33.6132868783769),
13201,1320113,2021.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5125546628664,-33.61321376907,POINT (-70.5125546628664 -33.61321376907),3.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.512662887242,-33.6133070047313,POINT (-70.512662887242 -33.6133070047313),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5126589700527,-33.6133685346511,POINT (-70.5126589700527 -33.6133685346511),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5126582300584,-33.6134371379885,POINT (-70.5126582300584 -33.6134371379885),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5127246066637,-33.6133182287186,POINT (-70.5127246066637 -33.6133182287186),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5129466101086,-33.6132946865339,POINT (-70.5129466101086 -33.6132946865339),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5129954544584,-33.6132937952018,POINT (-70.5129954544584 -33.6132937952018),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.513013056122,-33.6133257530534,POINT (-70.513013056122 -33.6133257530534),
13201,1320113,2002.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5119760132257,-33.6133817925189,POINT (-70.5119760132257 -33.6133817925189),22.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5130150767495,-33.6133263139757,POINT (-70.5130150767495 -33.6133263139757),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5129562987194,-33.6133500291398,POINT (-70.5129562987194 -33.6133500291398),
13201,1320113,2023.0,Propietario y pagando dividendo,2.0,No informado,Camión aljibe,No informado,-70.5129871632732,-33.613401012105,POINT (-70.5129871632732 -33.613401012105),1.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5130891139211,-33.6133249601085,POINT (-70.5130891139211 -33.6133249601085),
13201,1320113,2020.0,Allegado,2.0,No informado,Camión aljibe,No informado,-70.5132271740511,-33.6134824394354,POINT (-70.5132271740511 -33.6134824394354),4.0
13201,1320113,2021.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5126680336623,-33.613210485132,POINT (-70.5126680336623 -33.613210485132),3.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5118072709638,-33.6134424166057,POINT (-70.5118072709638 -33.6134424166057),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51194852,-33.61343244,POINT (-70.51194852 -33.61343244),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5120780494367,-33.6135294381365,POINT (-70.5120780494367 -33.6135294381365),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5121176729796,-33.6136940227129,POINT (-70.5121176729796 -33.6136940227129),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51230878,-33.61355049,POINT (-70.51230878 -33.61355049),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51246422,-33.61357938,POINT (-70.51246422 -33.61357938),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5124711,-33.61358168,POINT (-70.5124711 -33.61358168),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.512462,-33.61358206,POINT (-70.512462 -33.61358206),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51281512,-33.61364807,POINT (-70.51281512 -33.61364807),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51285623,-33.61363535,POINT (-70.51285623 -33.61363535),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51303648,-33.61361729,POINT (-70.51303648 -33.61361729),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5132915,-33.61352179,POINT (-70.5132915 -33.61352179),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51335823,-33.61348615,POINT (-70.51335823 -33.61348615),
13201,1320113,2021.0,Allegado,2.0,No,Camión aljibe,No informado,-70.5134680981454,-33.6134857293039,POINT (-70.5134680981454 -33.6134857293039),3.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51353716,-33.61338235,POINT (-70.51353716 -33.61338235),
13201,1320113,2023.0,Arrendatario,1.0,No informado,Camión aljibe,No informado,-70.5136073046637,-33.6135320941797,POINT (-70.5136073046637 -33.6135320941797),1.0
13201,1320113,2021.0,Propietario y pagando dividendo,3.0,No informado,Camión aljibe,No informado,-70.5148599109238,-33.6132217791919,POINT (-70.5148599109238 -33.6132217791919),3.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5146880929848,-33.6132422554331,POINT (-70.5146880929848 -33.6132422554331),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.514615180404,-33.6130673767609,POINT (-70.514615180404 -33.6130673767609),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.514457116203,-33.6130096382644,POINT (-70.514457116203 -33.6130096382644),
13201,1320113,2021.0,Propietario y pagando dividendo,No informado,No informado,No informado,No informado,-70.5143831991321,-33.6131533593874,POINT (-70.5143831991321 -33.6131533593874),3.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5140551871019,-33.6132541262855,POINT (-70.5140551871019 -33.6132541262855),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5138092918589,-33.6130915623066,POINT (-70.5138092918589 -33.6130915623066),
13201,1320113,2024.0,Propietario y pagando dividendo,No informado,No informado,No informado,No informado,-70.5138900445996,-33.6133426605147,POINT (-70.5138900445996 -33.6133426605147),0.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5139027294985,-33.6133994376061,POINT (-70.5139027294985 -33.6133994376061),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5137879418388,-33.6133629809675,POINT (-70.5137879418388 -33.6133629809675),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5137695166355,-33.6131441254482,POINT (-70.5137695166355 -33.6131441254482),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51378647879,-33.6131974871557,POINT (-70.51378647879 -33.6131974871557),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5151068418896,-33.6131959292049,POINT (-70.5151068418896 -33.6131959292049),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5149989398811,-33.6131955926664,POINT (-70.5149989398811 -33.6131955926664),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5149880049588,-33.613154434974,POINT (-70.5149880049588 -33.613154434974),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5147323318461,-33.6131574485079,POINT (-70.5147323318461 -33.6131574485079),
13201,1320113,2024.0,Allegado,3.0,No informado,Camión aljibe,No informado,-70.5156459291086,-33.6128850420916,POINT (-70.5156459291086 -33.6128850420916),0.0
13201,1320113,2024.0,Allegado,4.0,No informado,Camión aljibe,No informado,-70.5169859714515,-33.6126963800557,POINT (-70.5169859714515 -33.6126963800557),0.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5121785238717,-33.6134252303833,POINT (-70.5121785238717 -33.6134252303833),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5121759729606,-33.6132217019398,POINT (-70.5121759729606 -33.6132217019398),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.511986265374,-33.6132490053389,POINT (-70.511986265374 -33.6132490053389),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5132063871693,-33.6132558448216,POINT (-70.5132063871693 -33.6132558448216),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5133463472836,-33.6132850039676,POINT (-70.5133463472836 -33.6132850039676),
13201,1320113,2024.0,Allegado,3.0,No informado,No informado,No informado,-70.5131975769663,-33.6131834837676,POINT (-70.5131975769663 -33.6131834837676),0.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5137612389205,-33.6131184879527,POINT (-70.5137612389205 -33.6131184879527),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5139016,-33.61312359,POINT (-70.5139016 -33.61312359),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51399203,-33.61311828,POINT (-70.51399203 -33.61311828),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51422113,-33.61301592,POINT (-70.51422113 -33.61301592),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5144078224757,-33.6130192988014,POINT (-70.5144078224757 -33.6130192988014),
13201,1320113,2023.0,Allegado,1.0,No,Camión aljibe,Si,-70.5145467900466,-33.6129857301784,POINT (-70.5145467900466 -33.6129857301784),1.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5160080500246,-33.6127608013995,POINT (-70.5160080500246 -33.6127608013995),
13201,1320113,2019.0,Allegado,1.0,No informado,No informado,No informado,-70.51625698,-33.61276799,POINT (-70.51625698 -33.61276799),5.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5165062631423,-33.6127237925616,POINT (-70.5165062631423 -33.6127237925616),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51657286,-33.61271261,POINT (-70.51657286 -33.61271261),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5166789096218,-33.6126818322195,POINT (-70.5166789096218 -33.6126818322195),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.51671107,-33.61267914,POINT (-70.51671107 -33.61267914),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5167662000865,-33.6127064456327,POINT (-70.5167662000865 -33.6127064456327),
13201,1320113,2020.0,Propietario y sin deuda,4.0,No informado,Camión aljibe,No informado,-70.5167509708554,-33.6126492731273,POINT (-70.5167509708554 -33.6126492731273),4.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5154697339079,-33.6100832888855,POINT (-70.5154697339079 -33.6100832888855),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.514925,-33.6131233333333,POINT (-70.514925 -33.6131233333333),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.514895,-33.61315,POINT (-70.514895 -33.61315),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.514685,-33.6130633333333,POINT (-70.514685 -33.6130633333333),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.514715,-33.6132816666667,POINT (-70.514715 -33.6132816666667),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.514645,-33.61319,POINT (-70.514645 -33.61319),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5143666666667,-33.6131283333333,POINT (-70.5143666666667 -33.6131283333333),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5144166666667,-33.613265,POINT (-70.5144166666667 -33.613265),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5144316666667,-33.6133333333333,POINT (-70.5144316666667 -33.6133333333333),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5143183333333,-33.613105,POINT (-70.5143183333333 -33.613105),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5141266666667,-33.6131766666667,POINT (-70.5141266666667 -33.6131766666667),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.514055,-33.613185,POINT (-70.514055 -33.613185),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5141366666667,-33.613305,POINT (-70.5141366666667 -33.613305),
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5141733333333,-33.6134233333333,POINT (-70.5141733333333 -33.6134233333333),
13201,1320113,2018.0,Propietario y pagando dividendo,No informado,No informado,No informado,No informado,-70.5140866666667,-33.6131783333333,POINT (-70.5140866666667 -33.6131783333333),6.0
13201,1320113,2018.0,Allegado,No informado,No informado,No informado,No informado,-70.5159783333333,-33.6127516666667,POINT (-70.5159783333333 -33.6127516666667),6.0
13201,1320113,,No informado,No informado,No informado,No informado,No informado,-70.5120559132761,-33.613298345381,POINT (-70.5120559132761 -33.613298345381),
